op-numeric-integer-divideint2args-3,PRSC Error:
re00283,PRSC Error:
K-SeqExprCast-1199,PRSC Error:
CastableAs539,PRSC Error:
fn-hours-from-duration-3,PRSC Error:
Constr-text-nested-1,PRSC Error:
K2-SeqUnion-17,PRSC Error:
string-constructor-015,PRSC Error:
cast-derived-4,PRSC Error:
fn-maxnpi1args-1,PRSC Error:
K2-SeqExprCast-348,PRSC Error:
functx-functx-trim-3,PRSC Error:
CastAs670,Expected executing the XPath "let $d1 := '2006-07-12' cast as xs:date let $oneky := xs:yearMonthDuration('P1000Y') let $d2 := $d1 + $oneky let $d3 := $d2 + $oneky let $d4 := $d3 + $oneky let $d5 := $d4 + $oneky let $d6 := $d5 + $oneky let $d7 := $d6 + $oneky let $d8 := $d7 + $oneky let $d9 := $d8 + $oneky let $d10 := $d9 + $oneky return $d10" to resolve to one of the expected results  but got System.Exception: PRSC Error:
CastableAs362,PRSC Error:
fn-data-6,PRSC Error:
K2-ConDocNode-31,PRSC Error:
re00105,PRSC Error:
cbcl-count-078,PRSC Error:
cbcl-numeric-multiply-005,PRSC Error:
K2-RoundFunc-166,PRSC Error:
op-numeric-integer-dividesht2args-5,PRSC Error:
functx-functx-has-empty-content-4,PRSC Error:
K-SeqExprCast-1145,PRSC Error:
re00339,PRSC Error:
K2-Axes-19,PRSC Error:
op-numeric-subtractsht2args-5,PRSC Error:
map-get-018,PRSC Error:
map-contains-018,PRSC Error:
re00225,PRSC Error:
cbcl-date-equal-001,PRSC Error:
ancestorself-21,PRSC Error:
generalexpression461,PRSC Error:
followingsibling-6,PRSC Error:
K-SeqExprCast-1085,PRSC Error:
fn-countdbl1args-1,PRSC Error:
function-literal-388,PRSC Error:
map-get-002,PRSC Error:
function-literal-185,PRSC Error:
cbcl-value-greater-than-003,PRSC Error:
K2-DirectConElemWhitespace-19,PRSC Error:
fn-round-half-to-evennpi1args-1,PRSC Error:
function-literal-286,PRSC Error:
CastableAs398,PRSC Error:
nscons-015,PRSC Error:
function-literal-492,PRSC Error:
casthc9,PRSC Error:
map-get-019,PRSC Error:
generalexpression243,PRSC Error:
CastableAs295,PRSC Error:
RangeExpr-413a,PRSC Error:
re00110,PRSC Error:
re00372,PRSC Error:
op-numeric-multiplyusht2args-3,PRSC Error:
Literals058a,PRSC Error:
fn-idref-19,PRSC Error:
re00656,PRSC Error:
generalexpression114,PRSC Error:
fn-sumnpi3args-4,PRSC Error:
re00099,PRSC Error:
K2-ForExprWithout-37,PRSC Error:
functx-functx-remove-elements-deep-1,PRSC Error:
Constr-text-nested-2,PRSC Error:
ReturnExpr016,PRSC Error:
function-literal-095,PRSC Error:
K-SeqExprCast-525,PRSC Error:
fn-idref-dtd-15,PRSC Error:
functx-functx-node-kind-3,PRSC Error:
Literals026,PRSC Error:
re00579,PRSC Error:
fn-current-time-7,PRSC Error:
contextDecl-016,PRSC Error:
Literals005,PRSC Error:
fo-test-map-find-003,PRSC Error:
head-001,PRSC Error:
re00645,PRSC Error:
predicates-7,Expected executing the XPath "fn:count((//integer[fn:false() or fn:false()]))" to resolve to one of the expected results  but got System.Exception: PRSC Error:
generalexpression253,PRSC Error:
fn-sumlng2args-1,PRSC Error:
hof-044,PRSC Error:
generalexpression530,PRSC Error:
function-literal-237,PRSC Error:
cbcl-matches-037,PRSC Error:
cbcl-count-136,PRSC Error:
function-literal-483,PRSC Error:
generalexpression163,PRSC Error:
K2-SeqExprCast-32,PRSC Error:
function-literal-323,PRSC Error:
K2-RoundFunc-144,PRSC Error:
fn-contains-1-dyn,PRSC Error:
K2-Steps-18,PRSC Error:
fo-test-fn-matches-007,PRSC Error:
K2-SeqExcept-30,PRSC Error:
cbcl-count-032,PRSC Error:
K2-SeqIntersect-32,PRSC Error:
CastableAs183,PRSC Error:
fn-years-from-duration-13,PRSC Error:
K2-SeqExprCast-52,PRSC Error:
functx-functx-sequence-node-equal-any-order-all,PRSC Error:
cbcl-numeric-equal-016,PRSC Error:
K2-NodeRootFunc-5,PRSC Error:
K2-RoundFunc-127,PRSC Error:
cbcl-count-174,PRSC Error:
op-numeric-subtractflt2args-1,PRSC Error:
fn-sumnpi2args-1,PRSC Error:
typeswitch-union-branch-1-dup,PRSC Error:
functx-fn-count-3,PRSC Error:
fo-test-array-flatten-001,PRSC Error:
K2-SeqExprInstanceOf-5,PRSC Error:
generalexpression229,PRSC Error:
CastableAs432,PRSC Error:
Constr-cont-constrmod-10,PRSC Error:
re00300,PRSC Error:
fn-deep-equal-arrays-18,PRSC Error:
K-SeqExprCast-611,PRSC Error:
fn-name-6,PRSC Error:
generalexpression411,PRSC Error:
fn-round-half-to-even-34,PRSC Error:
re00723,PRSC Error:
K2-RoundFunc-151,PRSC Error:
cbcl-castable-long-002,Expected executing the XPath "-9223372036854775809 castable as xs:long" to resolve to one of the expected results  but got System.Exception: PRSC Error:
Constr-attr-charref-1,PRSC Error:
K2-RoundFunc-159,PRSC Error:
K-SeqExprCast-923,PRSC Error:
re00420,PRSC Error:
xs-error-053,PRSC Error:
re00559,PRSC Error:
Constr-attr-enclexpr-11,PRSC Error:
GenCompLT-11,PRSC Error:
re00203,PRSC Error:
functx-functx-replace-beginning-2,PRSC Error:
d1e72779,PRSC Error:
d1e57807,PRSC Error:
generalexpression202,PRSC Error:
re00335,PRSC Error:
instanceof46,PRSC Error:
K2-SeqExprCast-352,PRSC Error:
fn-minsht2args-5,PRSC Error:
fn-roundusht1args-1,PRSC Error:
nametest-15,PRSC Error:
fn-hours-from-duration-11,PRSC Error:
re00825,PRSC Error:
function-literal-441,PRSC Error:
cbcl-set-from-optional-item-001,PRSC Error:
fn-name-19,PRSC Error:
fn-string-length-9,PRSC Error:
op-numeric-unary-minususht1args-1,PRSC Error:
orderbylocal-47,PRSC Error:
K2-DirectConElemNamespace-52,PRSC Error:
functx-functx-dayTimeDuration-1,PRSC Error:
fn-round-decimal-7,PRSC Error:
fo-test-array-join-004,PRSC Error:
nodeexpressionhc7,PRSC Error:
rdb-queries-results-q12,PRSC Error:
Axes078-4,PRSC Error:
Constr-comment-3,PRSC Error:
re00348,PRSC Error:
Constr-ws-nobound-1,PRSC Error:
Axes045-2,PRSC Error:
cbcl-castable-restricted-union-015,PRSC Error:
functx-functx-total-months-from-duration-2,PRSC Error:
CastableAs208,PRSC Error:
fn-sum-13,PRSC Error:
functx-functx-substring-after-if-contains-2,PRSC Error:
re00189,PRSC Error:
K2-RoundFunc-97,PRSC Error:
re00239,PRSC Error:
functx-functx-word-count-1,PRSC Error:
K2-SeqIntersect-22,PRSC Error:
array-join-203,PRSC Error:
fn-round-half-to-even-41,PRSC Error:
fn-hours-from-duration-10,PRSC Error:
re00689,PRSC Error:
contextDecl-018,Expected executing the XPath " declare context item := last() + 1; ." to resolve to one of the expected results  but got System.Exception: PRSC Error:
orderdecl-14,Expected executing the XPath "declare ordering unordered; for $x in (/works/employee[4]/hours) return $x" to resolve to one of the expected results  but got System.Exception: PRSC Error:
fn-round-half-to-evendbl1args-3,Expected executing the XPath "fn:round-half-to-even(xs:double("1.7976931348623157E308"))" to resolve to one of the expected results  but got System.Exception: PRSC Error:
Constr-compelem-compname-16,PRSC Error:
K2-SeqExcept-10,PRSC Error:
Literals059,PRSC Error:
Constr-ws-gencdata-1,PRSC Error:
Constr-compattr-eqname-entities-1,PRSC Error:
emptyorderdecl-18,PRSC Error:
generate-id-022,PRSC Error:
fn-maxdbl1args-3,PRSC Error:
generalexpression542,PRSC Error:
generalexpression85,PRSC Error:
d1e42362,PRSC Error:
RangeExpr-411a,PRSC Error:
MapConstructor-021,PRSC Error:
cbcl-count-196,PRSC Error:
K-SeqExprCast-931,PRSC Error:
functx-fn-year-from-dateTime-1,PRSC Error:
function-literal-151,PRSC Error:
K2-CondExpr-7,PRSC Error:
re00477,PRSC Error:
fn-deep-equal-maps-12,PRSC Error:
functx-functx-ordinal-number-en-1,PRSC Error:
K-StringToCodepointFunc-18,PRSC Error:
fn-maxnint2args-3,PRSC Error:
fo-test-array-subarray-006,PRSC Error:
cbcl-castable-NMTOKENS-020,PRSC Error:
op-numeric-moddbl2args-1,PRSC Error:
cbcl-castable-IDREFS-010,PRSC Error:
Constr-cont-cdata-1,PRSC Error:
K2-NodeRootFunc-6,PRSC Error:
fn-minlng2args-1,PRSC Error:
fn-months-from-duration1args-3,PRSC Error:
function-literal-121,PRSC Error:
K-SeqExprCast-1075,PRSC Error:
cbcl-anyURI-006,PRSC Error:
op-divide-dayTimeDuration-by-dayTimeDuration2args-2,PRSC Error:
map-contains-013,PRSC Error:
re00156,PRSC Error:
fn-floor-float-2,PRSC Error:
fo-test-math-sin-003,PRSC Error:
K2-SeqUnion-18,PRSC Error:
cbcl-yearMonthDuration-greater-than-003,PRSC Error:
generalexpression96,PRSC Error:
fn-round-half-to-even-9,PRSC Error:
fn-function-name-019,PRSC Error:
array-fold-right-010,PRSC Error:
functx-functx-is-descendant-4,PRSC Error:
fo-test-math-sqrt-002,PRSC Error:
CastableAs351,PRSC Error:
functx-functx-day-in-year-1,PRSC Error:
fold-right-018,PRSC Error:
fn-min-17,PRSC Error:
fo-test-fn-for-each-002,PRSC Error:
K2-ForExprWithout-45,Expected executing the XPath "for $n in attribute return 1" to resolve to one of the expected results  but got System.Exception: PRSC Error:
K-SeqExprCast-711,PRSC Error:
fn-function-lookup-384,PRSC Error:
fn-maxdbl2args-1,PRSC Error:
K2-SeqUnion-37,PRSC Error:
fn-floor-double-4,PRSC Error:
functx-functx-max-depth-1,PRSC Error:
function-literal-154,PRSC Error:
Constr-attr-nspre-2,PRSC Error:
hof-040,PRSC Error:
K2-ConText-6,PRSC Error:
CastableAs522,PRSC Error:
op-numeric-subtractdec2args-5,PRSC Error:
cbcl-first-in-sequence-003,PRSC Error:
fn-countusht1args-3,PRSC Error:
fn-ceilingpint1args-2,PRSC Error:
math-atan-009,PRSC Error:
fn-parse-json-035,PRSC Error:
op-numeric-dividenint2args-1,PRSC Error:
Axes031-1,PRSC Error:
fo-test-array-append-001,PRSC Error:
Constr-attr-syntax-8,PRSC Error:
generalexpression402,PRSC Error:
K2-DirectConElem-48,PRSC Error:
cbcl-selfAxis-001,PRSC Error:
filterexpressionhc3,PRSC Error:
generalexpression263,PRSC Error:
CastableAs237,PRSC Error:
hof-013,PRSC Error:
cbcl-yearMonthDuration-greater-than-004,PRSC Error:
functx-functx-yearMonthDuration-1,PRSC Error:
cbcl-anyURI-004,PRSC Error:
cbcl-numeric-equal-008,PRSC Error:
functx-fn-day-from-dateTime-1,PRSC Error:
orderDecl-4,PRSC Error:
cbcl-timezone-from-date-007,PRSC Error:
nodeexpression25,Expected executing the XPath "" to resolve to one of the expected results  but got System.Exception: PRSC Error:
Constr-ws-enclexpr-1,PRSC Error:
fn-maxnpi2args-5,PRSC Error:
tail-006,PRSC Error:
K2-ComputeConElem-9,Expected executing the XPath "element e {"content"} instance of element(*  xs:untyped)" to resolve to one of the expected results  but got System.Exception: PRSC Error:
K2-OrderbyExprWithout-41,PRSC Error:
cbcl-count-015,PRSC Error:
eqname-003,PRSC Error:
functx-functx-escape-for-regex-1,PRSC Error:
function-declaration-028,PRSC Error:
orderbylocal-20,PRSC Error:
fn-ceilinglng1args-1,PRSC Error:
fold-right-019,PRSC Error:
outer-008,PRSC Error:
fn-absdbl1args-3,PRSC Error:
re00414,PRSC Error:
functx-functx-sort-case-insensitive-1,PRSC Error:
fn-ceilingdec1args-1,PRSC Error:
K2-ExternalVariablesWith-22a,PRSC Error:
fn-sumdec3args-2,PRSC Error:
re00727,PRSC Error:
CastableAs512,PRSC Error:
op-numeric-multiplydec2args-5,PRSC Error:
K-SeqSubsequenceFunc-41,PRSC Error:
K2-GenCompEq-3,PRSC Error:
functx-functx-is-a-number-8,PRSC Error:
CastableAs029,PRSC Error:
emptyorderdecl-17,PRSC Error:
functx-functx-index-of-string-first-2,PRSC Error:
CastableAs622,PRSC Error:
K2-DirectConElemNamespace-58,PRSC Error:
functx-functx-substring-before-match-all,PRSC Error:
K2-NodeRootFunc-2,PRSC Error:
fo-test-math-pow-014,PRSC Error:
generalexpression280,PRSC Error:
function-literal-461,PRSC Error:
instanceof116,PRSC Error:
K2-SeqExprCast-46,PRSC Error:
K2-ForExprWithout-35,PRSC Error:
functx-fn-year-from-date-1,PRSC Error:
orderBy41,PRSC Error:
path016,PRSC Error:
cast-to-parent-12,PRSC Error:
CastableAs345,PRSC Error:
K2-SeqIntersect-20,Expected executing the XPath "" to resolve to one of the expected results  but got System.Exception: PRSC Error:
re00557,PRSC Error:
CastableAs382,PRSC Error:
K-SeqExprCast-679,PRSC Error:
function-literal-229,PRSC Error:
predicates-34,PRSC Error:
CastableAs541,PRSC Error:
CastableAs423,Expected executing the XPath "xs:date("-0012-12-03-05:00") castable as xs:gYear" to resolve to one of the expected results  but got System.Exception: PRSC Error:
CastableAs440,PRSC Error:
fn-root-10,PRSC Error:
CastableAs169,PRSC Error:
CastableAs376,PRSC Error:
fn-sumnni1args-3,PRSC Error:
fn-avgnni2args-2,PRSC Error:
fo-test-math-atan2-009,PRSC Error:
function-literal-454,PRSC Error:
externalcontextitem-20,PRSC Error:
K-SeqExprCast-1411,PRSC Error:
cbcl-count-091,PRSC Error:
contextDecl-031,PRSC Error:
outer-014,PRSC Error:
fo-test-math-acos-004,PRSC Error:
cbcl-count-018,PRSC Error:
functx-functx-sequence-deep-equal-all,PRSC Error:
K2-NumericMod-51,PRSC Error:
function-literal-046,PRSC Error:
fn-countnint1args-2,PRSC Error:
CastableAs523,PRSC Error:
hof-033,PRSC Error:
functx-functx-last-day-of-year-3,PRSC Error:
CastableAs566,PRSC Error:
fn-parse-json-946,PRSC Error:
Lookup-215,PRSC Error:
rangeExpr-29,Expected executing the XPath "count(18446744073709551616 to 18446744073709551620)" to resolve to one of the expected results  but got System.Exception: PRSC Error:
K2-Axes-89,PRSC Error:
function-literal-404,PRSC Error:
CastableAs027,PRSC Error:
functx-fn-string-all,PRSC Error:
K2-DirectConOther-70,PRSC Error:
op-numeric-dividedec2args-1,PRSC Error:
function-literal-703,PRSC Error:
internalcontextitem-9,Expected executing the XPath "fn:count((() () ())[xs:string(.)])" to resolve to one of the expected results  but got System.Exception: PRSC Error:
MapConstructor-025,PRSC Error:
externalcontextitem-14,PRSC Error:
K2-DirectConElem-28,PRSC Error:
CastableAs430,PRSC Error:
op-numeric-add-10,PRSC Error:
K-SeqReverseFunc-21,PRSC Error:
orderedunorderedexpr-2,PRSC Error:
GenCompEq-22,PRSC Error:
K2-SeqDeepEqualFunc-13,PRSC Error:
functx-functx-insert-string-all,PRSC Error:
cbcl-castable-IDREFS-008,PRSC Error:
re00665,PRSC Error:
fn-function-lookup-804,PRSC Error:
fn-substring-before-33,PRSC Error:
Axes097,Expected executing the XPath "" to resolve to one of the expected results  but got System.Exception: PRSC Error:
CastableAs200,PRSC Error:
cbcl-castable-ENTITIES-007,PRSC Error:
fn-substring-before-26,PRSC Error:
K-SeqExprCast-1025,PRSC Error:
CastableAs341,PRSC Error:
MapConstructor-002,PRSC Error:
op-numeric-unary-pluslng1args-3,PRSC Error:
functx-functx-substring-before-if-contains-all,PRSC Error:
constprolog-13,PRSC Error:
K2-Literals-3,PRSC Error:
op-numeric-subtractint2args-4,PRSC Error:
CastableAs303,PRSC Error:
K2-DirectConElemWhitespace-10,PRSC Error:
functx-functx-min-string-all,PRSC Error:
functx-fn-distinct-values-2,PRSC Error:
cbcl-yearMonthDuration-greater-than-006,PRSC Error:
Axes076-3,PRSC Error:
functx-fn-string-length-2,PRSC Error:
nscons-038,PRSC Error:
K-SeqExprCast-1329,PRSC Error:
fo-test-fn-index-of-005,PRSC Error:
function-literal-138,PRSC Error:
array-filter-006,PRSC Error:
fn-maxdec1args-3,PRSC Error:
K-SeqExprCast-775,PRSC Error:
K-SeqReverseFunc-18,PRSC Error:
extvardef-022,PRSC Error:
function-literal-007,PRSC Error:
K2-FunctionProlog-36,PRSC Error:
rangeExpr-31,Expected executing the XPath "((28446744073709551616 to 28446744073709551620)!last())[1]" to resolve to one of the expected results  but got System.Exception: PRSC Error:
function-literal-361,PRSC Error:
orderBy12,PRSC Error:
instanceof136,PRSC Error:
CastableAs461,PRSC Error:
function-literal-072,PRSC Error:
SquareArray-005,PRSC Error:
cbcl-castable-unsignedLong-002,PRSC Error:
functx-functx-yyyyddmm-to-date-all,PRSC Error:
cbcl-first-in-sequence-012,PRSC Error:
K2-ForExprWithout-21,PRSC Error:
string-constructor-002,PRSC Error:
array-subarray-303,PRSC Error:
op-numeric-integer-dividesht2args-4,PRSC Error:
